TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,おおさわ医院,おがわ医院,こせき醫院,さつき内科・小児科クリニック,わだ内科外科クリニック,セオ医院,タチ医院,中津川市国民健康保険阿木診療所,中部クリニック,加藤クリニック,勝股医院,医療法人恵雄会 井口ハートクリニック,医療法人社団仁愛会 瑞浪病院,国民健康保険上矢作病院,大湫病院附属恵那診療所,学校法人廣池学園診療所,安部医院,尾崎医院,山田診療所,岐阜県厚生農業協同組合連合会 東濃中部医療センター 土岐市国民健康保険駄知診療所,岐阜県厚生農業協同組合連合会 東濃中部医療センター 東濃厚生病院,岩島医院,嶋崎内科医院,広瀬クリニック,度会医院,恵那ファミリークリニック,恵那市国民健康保険三郷診療所,恵那市国民健康保険串原診療所,恵那市国民健康保険山岡診療所,恵那市国民健康保険岩村診療所,明生クリニック,東濃中央クリニック,林外科内科,森川クリニック,河上クリニック,澤﨑内科クリニック,瑞岐会診療所,田中クリニック,石田医院,虹いろ在宅ケアクリニック,蜂谷医院,近藤クリニック,道しるべ,長谷川皮膚科,陶生堂医院,NexWel恵那地域笑顔共創クリニック,LON,LAT,dist_km,total_patients,town,town_norm,match_type
21210081030,恵那市,岩村町五区,恵那市,岩村町五区,恵那市岩村町五区,岐阜県,恵那市,岩村町,五区,恵那市岩村町五区,21210.0,81030.0,4.0,303.0,7.0,15.0,16.0,19.0,12.0,7.0,11.0,11.0,16.0,24.0,24.0,19.0,20.0,24.0,27.0,14.0,15.0,9.0,8.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,19.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,137.44850134238078,35.370689545436385,6.456541290511822,392.0,恵那市岩村町五区,恵那市岩村町五区,code_in_car30
21210081025,恵那市,岩村町四区,恵那市,岩村町四区,恵那市岩村町四区,岐阜県,恵那市,岩村町,四区,恵那市岩村町四区,21210.0,81025.0,4.0,373.0,6.0,15.0,22.0,21.0,15.0,11.0,10.0,14.0,16.0,40.0,25.0,29.0,37.0,26.0,29.0,18.0,19.0,13.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,36.0,0.0,0.0,191.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,137.43995345348284,35.3877620829735,6.615534665810379,600.0,恵那市岩村町四区,恵那市岩村町四区,code_in_car30
21210083006,恵那市,明智町大田,恵那市,明智町大田,恵那市明智町大田,岐阜県,恵那市,明智町,大田,恵那市明智町大田,21210.0,83006.0,4.0,545.0,12.0,12.0,21.0,19.0,25.0,23.0,17.0,24.0,26.0,29.0,39.0,39.0,37.0,55.0,49.0,49.0,40.0,19.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,2.0,1.0,0.0,0.0,36.0,406.0,0.0,63.0,0.0,0.0,343.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,137.3602035966778,35.295278090258456,6.6931093739965535,3033.0,恵那市明智町大田,恵那市明智町大田,code_in_car30
21210083019,恵那市,明智町的場町,恵那市,明智町的場町,恵那市明智町的場町,岐阜県,恵那市,明智町,的場町,恵那市明智町的場町,21210.0,83019.0,4.0,312.0,4.0,5.0,7.0,12.0,4.0,10.0,12.0,5.0,14.0,14.0,14.0,16.0,23.0,33.0,33.0,20.0,21.0,21.0,29.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,0.0,21.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.394135319201,35.293164105053975,6.777739046953472,593.0,恵那市明智町的場町,恵那市明智町的場町,code_in_car30
21210040002,恵那市,三郷町野井,恵那市,三郷町野井,恵那市三郷町野井,岐阜県,恵那市,三郷町,野井,恵那市三郷町野井,21210.0,40002.0,4.0,1057.0,30.0,45.0,62.0,46.0,30.0,28.0,32.0,55.0,64.0,65.0,65.0,60.0,79.0,107.0,108.0,64.0,43.0,44.0,25.0,5.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,9.0,10.0,7.0,5.0,5.0,3.0,1.0,0.0,67.0,0.0,163.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,565.0,0.0,63.0,0.0,44.0,41.0,63.0,0.0,1044.0,39.0,0.0,0.0,0.0,90.0,0.0,0.0,141.0,0.0,0.0,80.0,137.3856783364097,35.41465609593971,6.858293633718775,3039.0,恵那市三郷町野井,恵那市三郷町野井,code_in_car30
21210081033,恵那市,岩村町八区,恵那市,岩村町八区,恵那市岩村町八区,岐阜県,恵那市,岩村町,八区,恵那市岩村町八区,21210.0,81033.0,4.0,165.0,3.0,1.0,5.0,10.0,4.0,3.0,6.0,4.0,13.0,13.0,10.0,10.0,9.0,14.0,24.0,13.0,12.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.4478271147259,35.38214827422649,6.894658140093241,0.0,恵那市岩村町八区,恵那市岩村町八区,code_in_car30
21210081016,恵那市,岩村町城山,恵那市,岩村町城山,恵那市岩村町城山,岐阜県,恵那市,岩村町,城山,恵那市岩村町城山,21210.0,81016.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.45974975428757,35.35526762515623,7.17839300899161,0.0,恵那市岩村町城山,恵那市岩村町城山,code_in_car30
21210083015,恵那市,明智町東方,恵那市,明智町東方,恵那市明智町東方,岐阜県,恵那市,明智町,東方,恵那市明智町東方,21210.0,83015.0,4.0,245.0,3.0,5.0,4.0,8.0,6.0,5.0,11.0,7.0,3.0,12.0,16.0,20.0,16.0,29.0,31.0,19.0,26.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,16.0,335.0,0.0,118.0,0.0,0.0,207.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,137.43464011283675,35.30580396775641,7.188387758840719,1260.0,恵那市明智町東方,恵那市明智町東方,code_in_car30
21210081031,恵那市,岩村町六区,恵那市,岩村町六区,恵那市岩村町六区,岐阜県,恵那市,岩村町,六区,恵那市岩村町六区,21210.0,81031.0,4.0,168.0,5.0,8.0,4.0,7.0,4.0,8.0,8.0,5.0,9.0,7.0,13.0,14.0,14.0,16.0,14.0,10.0,9.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.46018179641266,35.369959781842134,7.452158088531615,209.0,恵那市岩村町六区,恵那市岩村町六区,code_in_car30
21210081032,恵那市,岩村町七区,恵那市,岩村町七区,恵那市岩村町七区,岐阜県,恵那市,岩村町,七区,恵那市岩村町七区,21210.0,81032.0,4.0,161.0,0.0,6.0,9.0,11.0,6.0,5.0,5.0,5.0,4.0,20.0,7.0,12.0,15.0,12.0,16.0,8.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.45632183634405,35.37932325206521,7.4556471084292575,40.0,恵那市岩村町七区,恵那市岩村町七区,code_in_car30
21208026000,瑞浪市,稲津町萩原,瑞浪市,稲津町萩原,瑞浪市稲津町萩原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.0,237.0,0.0,0.0,524.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,441.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,832.0,0.0,0.0,220.0,820.0,44.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,50.0,49.0,137.29852049095265,35.35721955809477,7.461309668590914,3964.0,瑞浪市稲津町萩原,瑞浪市稲津町萩原,code_in_car30
21210081029,恵那市,岩村町湯平,恵那市,岩村町湯平,恵那市岩村町湯平,岐阜県,恵那市,岩村町,湯平,恵那市岩村町湯平,21210.0,81029.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.43944232612623,35.40042492874966,7.489748839232072,0.0,恵那市岩村町湯平,恵那市岩村町湯平,code_in_car30
21210083007,恵那市,明智町片平町,恵那市,明智町片平町,恵那市明智町片平町,岐阜県,恵那市,明智町,片平町,恵那市明智町片平町,21210.0,83007.0,4.0,162.0,2.0,6.0,5.0,6.0,5.0,2.0,2.0,12.0,5.0,16.0,8.0,2.0,20.0,18.0,30.0,17.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,151.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.39899485810096,35.28654099786969,7.587692174784463,728.0,恵那市明智町片平町,恵那市明智町片平町,code_in_car30
21208027000,瑞浪市,陶町水上,瑞浪市,陶町水上,瑞浪市陶町水上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,112.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,287.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,137.30817844376574,35.315887405347716,7.76801028392864,1335.0,瑞浪市陶町水上,瑞浪市陶町水上,code_in_car30
21210020004,恵那市,長島町鍋山,恵那市,長島町鍋山,恵那市長島町鍋山,岐阜県,恵那市,長島町,鍋山,恵那市長島町鍋山,21210.0,20004.0,4.0,320.0,6.0,14.0,20.0,22.0,15.0,6.0,9.0,17.0,21.0,37.0,20.0,16.0,25.0,25.0,30.0,16.0,8.0,11.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,19.0,89.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,137.41171795891012,35.418639945548804,7.811773067493707,2317.0,恵那市長島町鍋山,恵那市長島町鍋山,code_in_car30
21208010010,瑞浪市,土岐町,瑞浪市,土岐町,瑞浪市土岐町,岐阜県,瑞浪市,土岐町,,瑞浪市土岐町,21208.0,10010.0,4.0,61.0,1.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,7.0,4.0,2.0,7.0,8.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.2936626645911,35.37469996153509,8.244147925569024,84.0,瑞浪市土岐町,瑞浪市土岐町,code_in_car30
21210081034,恵那市,岩村町水晶山,恵那市,岩村町水晶山,恵那市岩村町水晶山,岐阜県,恵那市,岩村町,水晶山,恵那市岩村町水晶山,21210.0,81034.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.473720100312,35.36039909188101,8.479869167897727,0.0,恵那市岩村町水晶山,恵那市岩村町水晶山,code_in_car30
21208019000,瑞浪市,釜戸町,瑞浪市,釜戸町,瑞浪市釜戸町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,250.0,0.0,0.0,681.0,541.0,0.0,0.0,258.0,90.0,0.0,0.0,0.0,99.0,43.0,0.0,0.0,0.0,0.0,1191.0,181.0,68.0,1344.0,0.0,65.0,43.0,0.0,48.0,0.0,790.0,1191.0,0.0,0.0,33.0,1978.0,560.0,0.0,0.0,32.0,197.0,0.0,366.0,0.0,0.0,1108.0,137.3159284682062,35.40840250764843,8.497837406502509,11157.0,瑞浪市釜戸町,瑞浪市釜戸町,code_in_car30
21210050002,恵那市,武並町新竹折,恵那市,武並町新竹折,恵那市武並町新竹折,岐阜県,恵那市,武並町,新竹折,恵那市武並町新竹折,21210.0,50002.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.34522314443143,35.42530959110296,8.645900373585953,0.0,恵那市武並町新竹折,恵那市武並町新竹折,code_in_car30
21208010009,瑞浪市,土岐町,瑞浪市,土岐町,瑞浪市土岐町,岐阜県,瑞浪市,土岐町,,瑞浪市土岐町,21208.0,10009.0,4.0,374.0,6.0,7.0,8.0,11.0,23.0,14.0,5.0,15.0,17.0,20.0,30.0,25.0,19.0,43.0,54.0,34.0,27.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,56.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,250.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,259.0,217.0,0.0,0.0,0.0,797.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,95.0,137.29303586156686,35.384595897637034,8.680495491981892,1988.0,瑞浪市土岐町,瑞浪市土岐町,code_in_car30
21210083022,恵那市,明智町横通,恵那市,明智町横通,恵那市明智町横通,岐阜県,恵那市,明智町,横通,恵那市明智町横通,21210.0,83022.0,4.0,139.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,10.0,8.0,11.0,11.0,12.0,19.0,9.0,12.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.37505460665994,35.27503374376381,8.697029674070443,176.0,恵那市明智町横通,恵那市明智町横通,code_in_car30
21210083001,恵那市,明智町阿妻,恵那市,明智町阿妻,恵那市明智町阿妻,岐阜県,恵那市,明智町,阿妻,恵那市明智町阿妻,21210.0,83001.0,4.0,49.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,0.0,3.0,3.0,1.0,5.0,3.0,9.0,7.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.33989779548884,35.27753069730438,9.181665075338902,0.0,恵那市明智町阿妻,恵那市明智町阿妻,code_in_car30
21210050001,恵那市,武並町竹折,恵那市,武並町竹折,恵那市武並町竹折,岐阜県,恵那市,武並町,竹折,恵那市武並町竹折,21210.0,50001.0,4.0,1823.0,58.0,78.0,84.0,92.0,106.0,72.0,60.0,80.0,102.0,120.0,113.0,144.0,128.0,113.0,154.0,126.0,98.0,62.0,21.0,5.0,0.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,8.0,8.0,9.0,14.0,14.0,12.0,7.0,2.0,1.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,63.0,60.0,0.0,0.0,69.0,0.0,0.0,0.0,394.0,687.0,58.0,0.0,67.0,0.0,0.0,838.0,0.0,0.0,339.0,539.0,0.0,0.0,0.0,68.0,888.0,0.0,0.0,58.0,0.0,1406.0,137.3572268480862,35.435171496153686,9.367856035384003,5810.0,恵那市武並町竹折,恵那市武並町竹折,code_in_car30
21210084018,恵那市,串原中沢,恵那市,串原中沢,恵那市串原中沢,岐阜県,恵那市,串原,中沢,恵那市串原中沢,21210.0,84018.0,4.0,77.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,5.0,2.0,11.0,8.0,4.0,10.0,10.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.4420646770894,35.28470032006023,9.43028264932746,0.0,恵那市串原中沢,恵那市串原中沢,code_in_car30
21210020003,恵那市,長島町永田,恵那市,長島町永田,恵那市長島町永田,岐阜県,恵那市,長島町,永田,恵那市長島町永田,21210.0,20003.0,4.0,2864.0,92.0,137.0,164.0,162.0,148.0,121.0,99.0,158.0,213.0,227.0,190.0,200.0,184.0,150.0,168.0,127.0,104.0,91.0,72.0,18.0,3.0,3.0,7.0,6.0,4.0,4.0,3.0,3.0,5.0,7.0,9.0,8.0,12.0,12.0,12.0,16.0,14.0,12.0,10.0,7.0,2.0,0.0,156.0,122.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,142.0,0.0,0.0,0.0,0.0,203.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,519.0,0.0,0.0,82.0,79.0,0.0,494.0,0.0,166.0,1356.0,215.0,0.0,0.0,121.0,569.0,79.0,0.0,66.0,0.0,0.0,617.0,137.39904427003216,35.43722819834557,9.500580493475153,7085.0,恵那市長島町永田,恵那市長島町永田,code_in_car30
21208020000,瑞浪市,稲津町小里,瑞浪市,稲津町小里,瑞浪市稲津町小里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,307.0,0.0,0.0,697.0,248.0,0.0,43.0,0.0,2270.0,0.0,0.0,104.0,103.0,0.0,0.0,0.0,0.0,86.0,773.0,1105.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,550.0,0.0,0.0,0.0,2364.0,218.0,0.0,0.0,0.0,0.0,0.0,549.0,0.0,0.0,0.0,137.27791374729884,35.33636493178202,9.50167045840799,10121.0,瑞浪市稲津町小里,瑞浪市稲津町小里,code_in_car30
21210084017,恵那市,串原松林,恵那市,串原松林,恵那市串原松林,岐阜県,恵那市,串原,松林,恵那市串原松林,21210.0,84017.0,4.0,40.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,5.0,3.0,0.0,2.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.418999837687,35.27354401404597,9.507873291953757,0.0,恵那市串原松林,恵那市串原松林,code_in_car30
