TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,いちいクリニック内科・皮膚科,いとうクリニック,おおはしアイクリニック,ぶんかばしファミリークリニック,今市病院,医療法人 博友会 日光腎クリニック,吉原医院,学校法人獨協学園 獨協医科大学日光医療センター,小沢医院,小泉内科クリニック,小西医院,山﨑内科医院,岡医院,岡村整形外科,川上病院,新沢外科,日光市民病院,日光市立小来川診療所,日光野口病院,木村内科医院,本町内科クリニック,栃木県県西保健所今市支所,森島こどもクリニック,森病院,沼尾医院,熊谷医院,石塚クリニック,荒井腎クリニック,藤原医院,見龍堂クリニックかわせみ,見龍堂医療福祉総合クリニック,阿久津医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
09206103000,日光市,水無,日光市,水無,日光市水無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.74168545669326,36.70595437714582,11.521562684466009,0.0,日光市水無,日光市水無,code_in_car30
09206112002,日光市,木和田島,日光市,木和田島,日光市木和田島,栃木県,日光市,木和田島,,日光市木和田島,9206.0,112002.0,4.0,800.0,19.0,27.0,33.0,31.0,16.0,19.0,26.0,39.0,37.0,62.0,44.0,37.0,68.0,60.0,52.0,49.0,45.0,61.0,49.0,21.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,7.0,5.0,2.0,1.0,53.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,604.0,47.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,103.0,47.0,1115.0,525.0,139.75186451236212,36.67533651499979,11.523568707031531,3228.0,日光市木和田島,日光市木和田島,code_in_car30
09205100001,鹿沼市,入粟野,鹿沼市,入粟野,鹿沼市入粟野,栃木県,鹿沼市,入粟野,,鹿沼市入粟野,9205.0,100001.0,4.0,61.0,0.0,3.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,5.0,8.0,6.0,2.0,4.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6072720253979,36.56087626869573,11.58553872283924,89.0,鹿沼市入粟野,鹿沼市入粟野,code_in_car30
09205038000,鹿沼市,見野,鹿沼市,見野,鹿沼市見野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7252284542741,36.59916294799032,11.617164772640658,420.0,鹿沼市見野,鹿沼市見野,code_in_car30
09206112001,日光市,木和田島,日光市,木和田島,日光市木和田島,栃木県,日光市,木和田島,,日光市木和田島,9206.0,112001.0,4.0,1655.0,76.0,76.0,85.0,96.0,60.0,50.0,87.0,113.0,128.0,132.0,144.0,83.0,102.0,117.0,121.0,83.0,55.0,24.0,11.0,5.0,0.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,5.0,6.0,5.0,6.0,9.0,11.0,9.0,7.0,3.0,1.0,1.0,0.0,88.0,133.0,0.0,212.0,38.0,586.0,214.0,0.0,1713.0,0.0,45.0,0.0,43.0,0.0,842.0,92.0,84.0,258.0,0.0,564.0,43.0,0.0,45.0,0.0,50.0,35.0,120.0,0.0,0.0,226.0,252.0,848.0,373.0,139.7497811509652,36.692156770202466,11.689602789838567,6816.0,日光市木和田島,日光市木和田島,code_in_car30
09206096003,日光市,倉ケ崎,日光市,倉ケ崎,日光市倉ケ崎,栃木県,日光市,倉ケ崎,,日光市倉ケ崎,9206.0,96003.0,4.0,1208.0,39.0,48.0,60.0,50.0,46.0,50.0,54.0,61.0,71.0,72.0,66.0,77.0,62.0,102.0,108.0,93.0,58.0,42.0,28.0,13.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,8.0,10.0,10.0,7.0,5.0,3.0,1.0,0.0,72.0,223.0,0.0,157.0,0.0,427.0,181.0,207.0,1146.0,36.0,48.0,0.0,0.0,135.0,513.0,89.0,81.0,826.0,0.0,387.0,61.0,0.0,0.0,0.0,0.0,488.0,0.0,1375.0,75.0,105.0,189.0,0.0,411.0,139.7030611203297,36.74828511771317,11.735677287308164,7160.0,日光市倉ケ崎,日光市倉ケ崎,code_in_car30
09206063000,日光市,日光,日光市,日光,日光市日光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,139.57399161259357,36.7628685297096,11.816218941823832,364.0,日光市日光,日光市日光,code_in_car30
09205040000,鹿沼市,富岡,鹿沼市,富岡,鹿沼市富岡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,110.0,135.0,0.0,0.0,423.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,139.73415539565434,36.60472627212629,11.894917410276705,1241.0,鹿沼市富岡,鹿沼市富岡,code_in_car30
09206102003,日光市,大沢町,日光市,大沢町,日光市大沢町,栃木県,日光市,大沢町,,日光市大沢町,9206.0,102003.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7448465970686,36.70855617966236,11.896828135051225,0.0,日光市大沢町,日光市大沢町,code_in_car30
09206105001,日光市,荊沢,日光市,荊沢,日光市荊沢,栃木県,日光市,荊沢,,日光市荊沢,9206.0,105001.0,4.0,491.0,18.0,14.0,14.0,11.0,20.0,26.0,23.0,40.0,34.0,33.0,25.0,40.0,25.0,32.0,40.0,38.0,28.0,15.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,30.0,0.0,0.0,44.0,0.0,1157.0,39.0,476.0,557.0,0.0,0.0,0.0,0.0,0.0,307.0,35.0,36.0,49.0,0.0,502.0,0.0,0.0,0.0,33.0,141.0,0.0,38.0,243.0,0.0,0.0,151.0,45.0,337.0,139.7268553460367,36.73192990306346,11.903546743535843,4190.0,日光市荊沢,日光市荊沢,code_in_car30
09206086000,日光市,手岡,日光市,手岡,日光市手岡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.75460507299488,36.64308989502673,11.938811313355934,0.0,日光市手岡,日光市手岡,code_in_car30
09205069000,鹿沼市,加園,鹿沼市,加園,鹿沼市加園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.68430284216794,36.56545171370001,12.258099029567457,161.0,鹿沼市加園,鹿沼市加園,code_in_car30
09206093003,日光市,芹沼,日光市,芹沼,日光市芹沼,栃木県,日光市,芹沼,,日光市芹沼,9206.0,93003.0,4.0,404.0,21.0,18.0,18.0,15.0,22.0,16.0,25.0,20.0,39.0,39.0,27.0,9.0,21.0,26.0,34.0,13.0,15.0,16.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,244.0,28.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,246.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,62.0,499.0,139.72025999154687,36.74329649124815,12.320717870275612,1878.0,日光市芹沼,日光市芹沼,code_in_car30
09206102002,日光市,大沢町,日光市,大沢町,日光市大沢町,栃木県,日光市,大沢町,,日光市大沢町,9206.0,102002.0,4.0,207.0,3.0,4.0,13.0,21.0,14.0,4.0,5.0,11.0,22.0,29.0,9.0,9.0,9.0,14.0,22.0,7.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,309.0,0.0,0.0,0.0,181.0,36.0,139.75471813011558,36.70022760745354,12.374310030845963,981.0,日光市大沢町,日光市大沢町,code_in_car30
09205088000,鹿沼市,上南摩町,鹿沼市,上南摩町,鹿沼市上南摩町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6565230504522,36.55505413317496,12.49788462211009,310.0,鹿沼市上南摩町,鹿沼市上南摩町,code_in_car30
09206111002,日光市,猪倉,日光市,猪倉,日光市猪倉,栃木県,日光市,猪倉,,日光市猪倉,9206.0,111002.0,4.0,213.0,3.0,6.0,4.0,4.0,6.0,8.0,14.0,8.0,16.0,6.0,12.0,14.0,14.0,29.0,28.0,10.0,6.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,139.7640159402304,36.65786973542145,12.562861308095753,645.0,日光市猪倉,日光市猪倉,code_in_car30
09205051000,鹿沼市,深岩,鹿沼市,深岩,鹿沼市深岩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7176870318714,36.57957662551582,12.62825129732285,0.0,鹿沼市深岩,鹿沼市深岩,code_in_car30
09206102001,日光市,大沢町,日光市,大沢町,日光市大沢町,栃木県,日光市,大沢町,,日光市大沢町,9206.0,102001.0,4.0,464.0,12.0,14.0,11.0,13.0,17.0,13.0,30.0,27.0,29.0,27.0,15.0,39.0,47.0,39.0,60.0,24.0,20.0,16.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,6.0,3.0,2.0,2.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,621.0,0.0,71.0,0.0,0.0,0.0,133.0,0.0,57.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,71.0,117.0,0.0,139.76144268109877,36.693413613724566,12.730051304444132,2619.0,日光市大沢町,日光市大沢町,code_in_car30
09206096001,日光市,倉ケ崎,日光市,倉ケ崎,日光市倉ケ崎,栃木県,日光市,倉ケ崎,,日光市倉ケ崎,9206.0,96001.0,4.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.71069372933886,36.756671156673555,12.889559357860325,216.0,日光市倉ケ崎,日光市倉ケ崎,code_in_car30
09206096002,日光市,倉ケ崎,日光市,倉ケ崎,日光市倉ケ崎,栃木県,日光市,倉ケ崎,,日光市倉ケ崎,9206.0,96002.0,4.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,5.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.71350283882478,36.75637530921407,13.016366180084729,0.0,日光市倉ケ崎,日光市倉ケ崎,code_in_car30
09206110001,日光市,山口,日光市,山口,日光市山口,栃木県,日光市,山口,,日光市山口,9206.0,110001.0,4.0,156.0,5.0,3.0,1.0,7.0,3.0,6.0,7.0,7.0,9.0,9.0,11.0,15.0,8.0,18.0,21.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,24.0,264.0,30.0,139.76754744634948,36.68546322197961,13.069863379860987,1155.0,日光市山口,日光市山口,code_in_car30
09206098000,日光市,原宿,日光市,原宿,日光市原宿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6964392992433,36.76719652705603,13.168018186050066,0.0,日光市原宿,日光市原宿,code_in_car30
09206107000,日光市,大室,日光市,大室,日光市大室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7504212205148,36.725030835493314,13.187958885223406,0.0,日光市大室,日光市大室,code_in_car30
09206088000,日光市,大桑町,日光市,大桑町,日光市大桑町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7078948373114,36.76250150530449,13.26874610996243,0.0,日光市大桑町,日光市大桑町,code_in_car30
09205050000,鹿沼市,上日向,鹿沼市,上日向,鹿沼市上日向,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.71087931233882,36.56764927222,13.280170860989383,184.0,鹿沼市上日向,鹿沼市上日向,code_in_car30
09206111003,日光市,猪倉,日光市,猪倉,日光市猪倉,栃木県,日光市,猪倉,,日光市猪倉,9206.0,111003.0,4.0,666.0,16.0,27.0,34.0,42.0,16.0,31.0,16.0,31.0,53.0,48.0,50.0,40.0,42.0,80.0,62.0,35.0,20.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,6.0,6.0,4.0,2.0,2.0,1.0,0.0,0.0,39.0,0.0,0.0,96.0,0.0,206.0,45.0,0.0,683.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,426.0,46.0,139.77204480247053,36.67417791345619,13.303298856829691,2047.0,日光市猪倉,日光市猪倉,code_in_car30
09205037000,鹿沼市,玉田町,鹿沼市,玉田町,鹿沼市玉田町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1537.0,59.0,0.0,0.0,56.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.73529433746143,36.5834551300344,13.432987470649303,1957.0,鹿沼市玉田町,鹿沼市玉田町,code_in_car30
09205041000,鹿沼市,武子,鹿沼市,武子,鹿沼市武子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,418.0,0.0,0.0,0.0,178.0,0.0,107.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,139.75158459367216,36.59569199398878,13.746681871260641,1251.0,鹿沼市武子,鹿沼市武子,code_in_car30
09206108000,日光市,薄井沢,日光市,薄井沢,日光市薄井沢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.76518695621905,36.71323712357454,13.76574507832798,0.0,日光市薄井沢,日光市薄井沢,code_in_car30
09201185000,宇都宮市,古賀志町,宇都宮市,古賀志町,宇都宮市古賀志町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.76532636303742,36.61362874833095,13.85838371608611,1223.0,宇都宮市古賀志町,宇都宮市古賀志町,code_in_car30
09206101000,日光市,高柴,日光市,高柴,日光市高柴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7081797224388,36.76948590726487,13.92869489650838,0.0,日光市高柴,日光市高柴,code_in_car30
09206110002,日光市,山口,日光市,山口,日光市山口,栃木県,日光市,山口,,日光市山口,9206.0,110002.0,4.0,602.0,5.0,7.0,12.0,21.0,10.0,10.0,21.0,29.0,31.0,31.0,41.0,42.0,55.0,87.0,84.0,51.0,28.0,25.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,7.0,8.0,6.0,3.0,3.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,51.0,43.0,0.0,1106.0,0.0,0.0,0.0,0.0,0.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,106.0,139.77666074254753,36.68965739614039,13.956532570116059,2475.0,日光市山口,日光市山口,code_in_car30
09206111004,日光市,猪倉,日光市,猪倉,日光市猪倉,栃木県,日光市,猪倉,,日光市猪倉,9206.0,111004.0,4.0,1156.0,30.0,52.0,62.0,53.0,44.0,33.0,37.0,69.0,81.0,92.0,90.0,81.0,111.0,96.0,103.0,50.0,33.0,24.0,7.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,5.0,7.0,8.0,10.0,6.0,4.0,3.0,1.0,0.0,0.0,67.0,0.0,32.0,0.0,85.0,116.0,38.0,0.0,1462.0,0.0,0.0,0.0,38.0,0.0,150.0,47.0,87.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,302.0,0.0,0.0,34.0,487.0,268.0,139.78075690134963,36.67074096633501,14.053336711988496,3776.0,日光市猪倉,日光市猪倉,code_in_car30
09205043000,鹿沼市,古賀志町,鹿沼市,古賀志町,鹿沼市古賀志町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.75819492060197,36.598491470846504,14.076879456997768,0.0,鹿沼市古賀志町,鹿沼市古賀志町,code_in_car30
09206089000,日光市,川室,日光市,川室,日光市川室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.72501573650416,36.76137793941335,14.094838814293045,0.0,日光市川室,日光市川室,code_in_car30
09205033000,鹿沼市,西鹿沼町,鹿沼市,西鹿沼町,鹿沼市西鹿沼町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.73301766195897,36.57218533998043,14.160946636061727,3106.0,鹿沼市西鹿沼町,鹿沼市西鹿沼町,code_in_car30
09206109000,日光市,根室,日光市,根室,日光市根室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.77509381088052,36.70341413159715,14.21026012539558,0.0,日光市根室,日光市根室,code_in_car30
09206111001,日光市,猪倉,日光市,猪倉,日光市猪倉,栃木県,日光市,猪倉,,日光市猪倉,9206.0,111001.0,4.0,294.0,6.0,8.0,11.0,12.0,9.0,15.0,9.0,13.0,13.0,23.0,17.0,24.0,25.0,25.0,29.0,18.0,12.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,48.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,80.0,106.0,139.78235443285323,36.652677457197896,14.237369201830255,578.0,日光市猪倉,日光市猪倉,code_in_car30
09205034000,鹿沼市,日吉町,鹿沼市,日吉町,鹿沼市日吉町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2237.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.72777765545203,36.56678865218549,14.291763294870002,2791.0,鹿沼市日吉町,鹿沼市日吉町,code_in_car30
