医療機関名,保険区分,都道府県名,市区町村名,所在地,緯度,経度,distance_km,病床数計,診療科目
まみこ皮ふ科クリニック,医科,神奈川県,川崎市高津区,川崎市高津区末長１－２３－１７梶ヶ谷Ｊビル３Ｆ,35.59179,139.60016,16.313456308952865,0,皮 アレ 小皮 美皮
西條クリニック,医科,東京都,新宿区,新宿区新宿一丁目３番１２号　壱丁目参番館１１階,35.68783,139.71196,16.315271656201464,0,精神科 神経精神科 心内
伊藤診療所,医科,東京都,町田市,町田市鶴川四丁目３５番地２,35.59709,139.46161,16.318406088764952,0,内 胃 外 皮
新宿トミヒサクロス　クリニック,医科,東京都,新宿区,新宿区富久町１７番２号　富久クロス１階,35.69202,139.71346,16.318695280474795,0,内 消化器内科 内視鏡内科 肝臓内科
医療法人社団　こどもハート　富久こどもハート・アレルギークリニック,医科,東京都,新宿区,新宿区富久町１７番２号　イトーヨーカドー食品館新宿富久町１階　Ｔ－１０８区画,35.69202,139.71346,16.318695280474795,0,小 アレ 小児循環器内科
豊島中央病院,医科,東京都,豊島区,豊島区上池袋二丁目４２番２１号,35.73737,139.71936,16.319538301448375,60,内 整外 人工透析内科 腎臓内科 糖尿病内科 循環器内科 放 消化器内科 血管外科 外
東京秘密クリニック,医科,東京都,渋谷区,渋谷区道玄坂２－２７－２　２階,35.65944,139.69742,16.32003420712472,0,美容皮膚科 美外 内
岩田医院,医科,東京都,板橋区,板橋区板橋四丁目５７番４号,35.75232,139.71748,16.320210415552626,0,内 小 外 皮 胃
医療法人　立花医院,医科,埼玉県,さいたま市桜区,さいたま市桜区南元宿１ー１５ー１５,35.85898,139.62466,16.321584874102623,0,内 消 小 放
医療法人社団　昭日会　後藤クリニック,医科,東京都,豊島区,豊島区東池袋二丁目４５番４号　メロス学園ビル１階,35.73209,139.7196,16.321885539128232,0,内 小 皮
高野医院,医科,埼玉県,さいたま市南区,さいたま市南区辻７－６－１２,35.83397,139.66624,16.321909262503002,0,内 小
新宿漢方クリニック,医科,東京都,新宿区,新宿区新宿一丁目２９番８号　公衛ビル　３階,35.69049,139.71301,16.324276722587413,0,内
医療法人社団　佐々木クリニック　佐々木クリニック多摩平,医科,東京都,日野市,日野市多摩平一丁目８番地１０,35.66149,139.37877,16.32448740246167,0,内 小 アレ 循環器内科 呼内 消化器内科
若林医院,医科,埼玉県,さいたま市南区,さいたま市南区別所５－１８－２５,35.85048,139.64189,16.328533351846968,0,内 小 皮
野田医院,医科,東京都,日野市,日野市豊田三丁目２７番地８,35.65725,139.38155,16.330586739164268,0,内 整外 リハ
くちらクリニック,医科,東京都,日野市,日野市日野台五丁目１９番地２,35.6702,139.37349,16.331088232391252,0,内 整外 皮 リハ
医療法人社団　たいな　ＴＡＩＮＡ渋谷クリニック,医科,東京都,渋谷区,渋谷区道玄坂二丁目２９番１９号　關口ビル３階,35.66001,139.69804,16.338968401193064,0,内 リウ 消化器内科 循環器内科
医療法人　誠壽会　上福岡総合病院,医科,埼玉県,ふじみ野市,ふじみ野市福岡９３１,35.87671,139.53952,16.339134108268315,284,内 神内 外 整外 脳外 小 皮 ひ 産婦 眼 耳い リハ 放 歯 歯外 麻 呼内 形外 リウ 内視鏡内 内視鏡外 頭頸部外科
木村内科クリニック,医科,東京都,板橋区,板橋区板橋四丁目６番１号　板橋スカイプラザ２階,35.74952,139.7182,16.339955458553618,0,内 小
いたばし・ハートクリニック,医科,東京都,板橋区,板橋区板橋一丁目２１番７号　聖楽ビル１階,35.74712,139.71858,16.340531946006084,0,内 循環器内科 リハ
医療法人社団　仁恕会　メンタルクリニックいたばし,医科,東京都,板橋区,板橋区板橋一丁目２１番５号　１階、２階,35.74712,139.71858,16.340531946006084,0,精神科 神経精神科 内 小 婦 心内
医療法人社団　甲人会　竹内医院,医科,東京都,北区,北区赤羽北三丁目４番６号,35.78274,139.70773,16.341911970221513,0,内 胃 小 皮 放 リハ
フルヤ眼科クリニック,医科,東京都,板橋区,板橋区板橋一丁目２２番８号　古谷ビル２階,35.7474,139.71857,16.343312704001388,0,眼
医療法人社団匡恕会　梶田医院狭山,医科,埼玉県,狭山市,狭山市入間川下向沢１１６４番地１,35.8434,139.42384,16.345443360312064,19,整外 形外 内 外 皮
山本英博クリニック,医科,東京都,渋谷区,渋谷区道玄坂二丁目２８番４号　イモンビル７階,35.659,139.69746,16.346735905513313,7,呼外 麻
医療法人社団　誠晃会　えとう内科クリニック,医科,東京都,新宿区,新宿区余丁町１１番１９号　１階,35.69648,139.71516,16.34725023467339,0,内 アレ 消化器内科
浦和南クリニック,医科,埼玉県,さいたま市南区,さいたま市南区白幡四丁目２９番３号　第５隆伸ビル１階,35.84509,139.65121,16.347416684742726,0,内
東が丘クリニック,医科,東京都,目黒区,目黒区東が丘一丁目１７番１８号,35.62729,139.66858,16.348187214379124,0,内 外
目黒駒沢リハビリ整形外科クリニック,医科,東京都,目黒区,目黒区東が丘一丁目１番１２号　１階,35.62963,139.67133,16.348755457979504,0,リハ 整外
下馬皮膚科クリニック,医科,東京都,世田谷区,東京都世田谷区下馬四丁目２０番４号,35.63719,139.67943,16.349400263832845,0,皮膚科 小児皮膚科 美容皮膚科 アレ 形外
渋谷スキンクリニック,医科,東京都,渋谷区,渋谷区神南一丁目３番４号　神南ビル３階,35.66465,139.70116,16.35218588122909,0,皮膚科 美容皮膚科 小児皮膚科 美容婦人科
第二齋藤記念クリニック,医科,埼玉県,さいたま市南区,さいたま市南区鹿手袋２丁目１４番１１号　,35.85212,139.6394,16.353032906630904,0,他
荒井医院,医科,埼玉県,入間市,入間市下藤沢五丁目２０番地８,35.82207,139.39767,16.35345048507457,0,内 消 循 呼 リハ アレ 小
医療法人社団　恵佑会　ひろクリニック,医科,東京都,渋谷区,渋谷区道玄坂二丁目２８番３号　道玄坂クラトスビル４階,35.65908,139.6976,16.353534655542564,0,ひ 婦 皮
増子クリニック,医科,東京都,町田市,町田市能ヶ谷七丁目１１番５号,35.59109,139.47841,16.357252346028318,0,整外 皮 内 リハ リウ
医療法人社団　桜会　さくらガーデンクリニック,医科,埼玉県,入間市,入間市宮寺３０５９－１,35.7978,139.37805,16.35819935520877,0,眼 皮 内 歯 形外
医療法人社団　尾城会　尾城眼科医院,医科,東京都,新宿区,新宿区西早稲田一丁目２番３号　尾城ビル１０１号室,35.70803,139.71802,16.359263513520503,0,眼
地方独立行政法人　東京都立病院機構　東京都立多摩南部地域病院,医科,東京都,多摩市,多摩市中沢二丁目１番地２,35.62268,139.41461,16.35950663955133,287,内 精 小 外 整外 脳外 皮 ひ 産婦 眼 耳い 放 麻 歯外 循環器内科 消化器内科 消化器外科 緩和ケア内科 病理 呼内 糖尿病内科 内視鏡内科 内視鏡外科 リウ 乳腺外科 リハ
医療法人財団　東京勤労者医療会　代々木病院,医科,東京都,渋谷区,渋谷区千駄ヶ谷一丁目３０番７号,35.68075,139.70963,16.35964010403535,150,内 呼 麻 婦 消 リハ ひ 眼 外 循 精 神 皮 整外
オトクリニック東京,医科,東京都,渋谷区,渋谷区千駄ヶ谷１丁目３０番８号　ダヴィンチ千駄ヶ谷地下１階,35.68087,139.70969,16.360297727789323,0,耳い
目黒医院,医科,東京都,世田谷区,世田谷区上野毛一丁目４番３号,35.60825,139.64093,16.36162062617838,0,内 小 循 麻
花園医院,医科,東京都,新宿区,新宿区新宿一丁目３０番６号　１階・２階・３階,35.69003,139.71333,16.36589775896299,0,内 小 皮 婦
かわまた眼科クリニック,医科,東京都,昭島市,昭島市昭和町五丁目１５番１７号　スクエア昭島ビル１階,35.71313,139.35866,16.367129889253125,0,眼
医療法人社団　康明会　康明会病院,医科,東京都,日野市,日野市豊田二丁目３２番地１,35.65404,139.38336,16.36961472013039,96,内 脳内 老年内科 消化器内科 循環器内科 リハ 放
医療法人　光陵会　中島胃腸科医院,医科,埼玉県,ふじみ野市,ふじみ野市上福岡１－１２－１０,35.87565,139.51431,16.370802636840097,0,内 胃 外 整外 皮 ひ こう
医療法人社団　エムエフシー　銀座ファインケアクリニック渋谷院,医科,東京都,渋谷区,渋谷区神南一丁目２０番１５号　神南１０１ビル４階,35.66224,139.69992,16.37321462337487,0,美容皮膚科 形外 美外
医療法人社団　ワンデー　渋谷皮膚科クリニック,医科,東京都,渋谷区,渋谷区道玄坂２丁目２９番地１９号　關口ビル３階,35.65953,139.69817,16.3747303994509,0,皮 美容皮膚科
時習堂メンタルクリニック,医科,東京都,豊島区,豊島区東池袋四丁目２番１号　プラウドタワー東池袋ステーションアリーナ３階,35.72542,139.72015,16.377322186862067,0,精 心内
ちあふるクリニック東池袋小児科,医科,東京都,豊島区,豊島区東池袋四丁目２番１号　プラウドタワー東池袋ステーションアリーナ３０３,35.72542,139.72015,16.377322186862067,0,小 アレ 小児胃腸科 小児呼吸器科 小児皮膚科 感染症科
しずく内科クリニック東池袋,医科,東京都,豊島区,豊島区東池袋四丁目２番１号　プラウドタワー東池袋ステーションアリーナ３階　３０１Ｂ,35.72542,139.72015,16.377322186862067,0,内 感染症内科
医療法人社団　仁真会　辻川ホームクリニック,医科,埼玉県,蕨市,蕨市中央五丁目１９番１６号　プレミールＪＩＮ１Ｆ,35.82225,139.6801,16.377941626543887,0,内 老年内科 皮
うちの耳鼻咽喉科クリニック,医科,東京都,日野市,日野市多摩平三丁目１２番地３　クレセントハイツ１階,35.66316,139.37704,16.378002668669097,0,耳い
関根クリニック,医科,東京都,日野市,日野市多摩平三丁目１２番地３　福博ビルクレセントハイツ１階,35.66316,139.37704,16.378002668669097,0,内 呼 循 皮
医療法人社団　藤崎医院,医科,東京都,北区,北区上十条三丁目１３番１２号　１０３,35.76163,139.71599,16.378748678327916,0,内 小 放
医療法人社団　快生会　山口クリニック,医科,東京都,豊島区,豊島区東池袋三丁目１番１号　サンシャイン６０　７階,35.7277,139.72025,16.38058735754163,0,内 神 小 皮
林胃腸科外科クリニック,医科,東京都,豊島区,豊島区東池袋三丁目１番１号　サンシャイン６０　７階,35.7277,139.72025,16.38058735754163,0,内 放 外 整外 胃 皮
サン虎の門クリニック,医科,東京都,豊島区,豊島区東池袋三丁目１番１号　サンシャイン６０・７階,35.7277,139.72025,16.38058735754163,0,内
渋谷もりやクリニック,医科,東京都,渋谷区,渋谷区道玄坂一丁目１８番５号　ＶＯＲＴ渋谷道玄坂２階,35.65722,139.69667,16.380943141963332,0,精 心内
伊藤医院,医科,東京都,新宿区,新宿区富久町２８番５号,35.69409,139.71484,16.381668712958785,0,内 小 皮 産婦
神奈川ひまわりクリニック,医科,神奈川県,川崎市宮前区,川崎市宮前区宮前平３－３－２６,35.58791,139.5878,16.383568738764616,0,内 小 皮 アレ
医療法人社団　大日会　太陽こども病院,医科,東京都,昭島市,昭島市松原町一丁目２番１号,35.71313,139.35846,16.385069344150423,33,小 耳い
下馬診療所,医科,東京都,世田谷区,世田谷区下馬一丁目４５番３号,35.64032,139.68297,16.38523238503546,0,内
みくに内科眼科クリニック,医科,東京都,世田谷区,世田谷区下馬一丁目４５番１７号　清水ビル１階,35.64032,139.68297,16.38523238503546,0,内 消 眼
医療法人社団　依仁会　原クリニック,医科,東京都,北区,北区上十条五丁目９番３号,35.76414,139.71536,16.385837519779116,0,内 外 整外 リハ
はなわ内科・胃腸内科クリニック,医科,埼玉県,入間市,入間市上藤沢４２４－２４,35.82025,139.3954,16.38848905527106,0,内 他
せんだがや整形外科リハビリクリニック,医科,東京都,渋谷区,渋谷区千駄ヶ谷一丁目２２番３号　三瑛ビル１階,35.67885,139.70918,16.393274145306062,0,整外 リハ 内
医療法人　せいわ会　松谷内科医院,医科,埼玉県,さいたま市桜区,さいたま市桜区西堀３丁目１番１７号,35.85424,139.63625,16.39554909085713,0,内 放
ファイヤークリニック　渋谷院,医科,東京都,渋谷区,渋谷区神南１－１２－１４　星ビル４階、５階,35.66286,139.70065,16.400382527198428,0,皮 美容皮膚科 内 精
独立行政法人　国立病院機構　東京医療センター,医科,東京都,目黒区,目黒区東が丘二丁目５番１号,35.62511,139.66676,16.40192589539966,688,内 小 呼内 外 心外 形外 神内 産婦 眼 耳い 精 麻 脳外 整外 皮 ひ リハ 歯 歯外 呼外 アレ 腎臓内科 血液内科 リウマチ・内科 内分泌内科 緩和ケア内科 乳腺外科 救急科 放射線診断科 消化器内科 消化器外科 循環器内科 放射線治療科 感染症内科 病理
