TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,いからし内科クリニック,いなげ内科呼吸器内科医院,いまい医院,おきたまフラワークリニック,きだ内科クリニック,くぼた診療所,こまがた医院,さとうクリニック,さとう小児科医院,さゆりクリニック,しおいクリニック,はぎの内科医院,まつはし内科胃腸科クリニック,トータルヘルスクリニック,三上医院,三友堂リハビリテーションセンター,三友堂病院,三須小児科内科医院,中山胃腸科内科医院,中條医院,佐藤病院,公立置賜南陽病院,公立置賜川西診療所,公立置賜総合病院,公立置賜長井病院,公立高畠病院,内科島津医院,医療法人 さの医院,医療法人 安日クリニック,医療法人かすかわ醫院,医療法人中村循環器科医院,医療法人古川医院,医療法人杏山会吉川記念病院,医療法人消化器内科遠藤一平医院,医療法人石橋医院,医療法人社団きじまキッズクリニック,医療法人社団仁陽会仁陽堂外田医院,医療法人社団仁鷹会新野医院,医療法人社団小林医院,医療法人社団有朋会池田内科医院,医療法人社団根際会もり医院,医療法人社団梅津医院,医療法人社団聰明会 みゆき整形外科クリニック,医療法人社団鈴木内科医院,南陽東置賜休日診療所,南陽矢吹クリニック,外田医院,多田医院,大塚医院,大森医院,大辻外科胃腸科医院,平井医院,後藤医院,成島園診療所,斎藤内科循環器科クリニック,本町クリニック,松下クリニック,板垣医院,柄沢医院,横沢医院,田中クリニック,白鷹町立病院,相田医院,石井ファミリークリニック,社会福祉法人山形県社会福祉事業団希望が丘診療所,笹井内科クリニック,米沢こころの病院,米沢市平日夜間・休日診療所,西山医院,赤湯駅前クリニック,金子医院,長井西置賜休日診療所,阿達医院,飯豊町国民健康保険診療所,黄木脳神経クリニック,齋藤内科クリニック,齋藤医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
06213016004,南陽市,宮内横町,南陽市,宮内横町,南陽市宮内横町,山形県,南陽市,宮内,横町,南陽市宮内横町,6213.0,16004.0,4.0,100.0,6.0,2.0,5.0,2.0,3.0,3.0,6.0,8.0,1.0,6.0,5.0,5.0,13.0,5.0,4.0,13.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.14127562135496,38.074602312199644,9.623863618618715,62.0,南陽市宮内横町,南陽市宮内横町,code_in_car30
06213017002,南陽市,池黒二組,南陽市,池黒二組,南陽市池黒二組,山形県,南陽市,池黒,二組,南陽市池黒二組,6213.0,17002.0,4.0,182.0,4.0,9.0,8.0,6.0,4.0,5.0,8.0,11.0,8.0,8.0,12.0,9.0,20.0,17.0,18.0,11.0,8.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,356.0,140.12788658612666,38.06642606913056,9.628038601176252,679.0,南陽市池黒二組,南陽市池黒二組,code_in_car30
06213016023,南陽市,宮内新丁,南陽市,宮内新丁,南陽市宮内新丁,山形県,南陽市,宮内,新丁,南陽市宮内新丁,6213.0,16023.0,4.0,100.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,11.0,12.0,16.0,9.0,9.0,8.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,89.0,140.13778632917226,38.07278377416476,9.631042020304331,502.0,南陽市宮内新丁,南陽市宮内新丁,code_in_car30
06213016019,南陽市,宮内南町下,南陽市,宮内南町下,南陽市宮内南町下,山形県,南陽市,宮内,南町下,南陽市宮内南町下,6213.0,16019.0,4.0,180.0,6.0,5.0,13.0,6.0,10.0,9.0,3.0,6.0,13.0,15.0,7.0,11.0,9.0,9.0,17.0,14.0,8.0,6.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,25.0,0.0,0.0,51.0,0.0,25.0,84.0,0.0,0.0,0.0,25.0,51.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,26.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,75.0,140.13412236925,38.07062546279757,9.631786999134894,1481.0,南陽市宮内南町下,南陽市宮内南町下,code_in_car30
06213018002,南陽市,漆山九の二組,南陽市,漆山九の二組,南陽市漆山九の二組,山形県,南陽市,漆山,九の二組,南陽市漆山九の二組,6213.0,18002.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.12502943496506,38.06452894927934,9.646381574631382,0.0,南陽市漆山九の二組,南陽市漆山九の二組,code_in_car30
06213016017,南陽市,宮内南町上,南陽市,宮内南町上,南陽市宮内南町上,山形県,南陽市,宮内,南町上,南陽市宮内南町上,6213.0,16017.0,4.0,115.0,3.0,6.0,3.0,7.0,1.0,1.0,9.0,8.0,4.0,10.0,6.0,6.0,10.0,10.0,8.0,8.0,4.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.13530228779968,38.07231667864233,9.718027884365894,200.0,南陽市宮内南町上,南陽市宮内南町上,code_in_car30
06202061000,米沢市,六郷町西江股,米沢市,六郷町西江股,米沢市六郷町西江股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,140.09952876217395,37.968426600572364,9.74152973837905,632.0,米沢市六郷町西江股,米沢市六郷町西江股,code_in_car30
06213016005,南陽市,宮内仲ノ丁,南陽市,宮内仲ノ丁,南陽市宮内仲ノ丁,山形県,南陽市,宮内,仲ノ丁,南陽市宮内仲ノ丁,6213.0,16005.0,4.0,38.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,3.0,6.0,0.0,0.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,140.13961884344235,38.075395611764414,9.77778013193814,216.0,南陽市宮内仲ノ丁,南陽市宮内仲ノ丁,code_in_car30
06213016011,南陽市,宮内新町,南陽市,宮内新町,南陽市宮内新町,山形県,南陽市,宮内,新町,南陽市宮内新町,6213.0,16011.0,4.0,120.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,6.0,10.0,8.0,7.0,6.0,12.0,17.0,14.0,7.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,128.0,140.1367695192422,38.07388171904815,9.782125586958921,289.0,南陽市宮内新町,南陽市宮内新町,code_in_car30
06213016003,南陽市,宮内粡町,南陽市,宮内粡町,南陽市宮内粡町,山形県,南陽市,宮内,粡町,南陽市宮内粡町,6213.0,16003.0,4.0,123.0,4.0,4.0,3.0,0.0,3.0,2.0,6.0,9.0,6.0,7.0,5.0,3.0,13.0,14.0,18.0,5.0,8.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,140.140909928302,38.076138318491196,9.784144671583908,378.0,南陽市宮内粡町,南陽市宮内粡町,code_in_car30
06213016012,南陽市,宮内柳町上,南陽市,宮内柳町上,南陽市宮内柳町上,山形県,南陽市,宮内,柳町上,南陽市宮内柳町上,6213.0,16012.0,4.0,91.0,3.0,5.0,9.0,5.0,1.0,1.0,2.0,5.0,7.0,6.0,4.0,2.0,6.0,7.0,7.0,8.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,155.0,140.1336184417591,38.07315368280184,9.88119424299573,484.0,南陽市宮内柳町上,南陽市宮内柳町上,code_in_car30
06213016006,南陽市,宮内元屋敷,南陽市,宮内元屋敷,南陽市宮内元屋敷,山形県,南陽市,宮内,元屋敷,南陽市宮内元屋敷,6213.0,16006.0,4.0,41.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,2.0,3.0,5.0,2.0,4.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.13947603340318,38.07646084223278,9.883162985604843,0.0,南陽市宮内元屋敷,南陽市宮内元屋敷,code_in_car30
06213016009,南陽市,宮内田町上,南陽市,宮内田町上,南陽市宮内田町上,山形県,南陽市,宮内,田町上,南陽市宮内田町上,6213.0,16009.0,4.0,87.0,3.0,6.0,3.0,2.0,4.0,4.0,5.0,8.0,4.0,6.0,6.0,3.0,3.0,11.0,8.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,140.13728459639316,38.0753870507307,9.892597152414169,420.0,南陽市宮内田町上,南陽市宮内田町上,code_in_car30
06213016013,南陽市,宮内柳町中,南陽市,宮内柳町中,南陽市宮内柳町中,山形県,南陽市,宮内,柳町中,南陽市宮内柳町中,6213.0,16013.0,4.0,94.0,6.0,4.0,3.0,2.0,4.0,3.0,4.0,7.0,3.0,7.0,3.0,4.0,10.0,9.0,11.0,2.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,140.1320655675443,38.0724751926593,9.904752486314452,618.0,南陽市宮内柳町中,南陽市宮内柳町中,code_in_car30
06213043002,南陽市,砂塚辻柳,南陽市,砂塚辻柳,南陽市砂塚辻柳,山形県,南陽市,砂塚,辻柳,南陽市砂塚辻柳,6213.0,43002.0,4.0,85.0,3.0,0.0,3.0,5.0,0.0,5.0,5.0,3.0,4.0,1.0,1.0,12.0,6.0,13.0,9.0,0.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,157.0,0.0,140.10977513694576,38.05450294119727,9.934825433021269,674.0,南陽市砂塚辻柳,南陽市砂塚辻柳,code_in_car30
06213043003,南陽市,砂塚塩釜,南陽市,砂塚塩釜,南陽市砂塚塩釜,山形県,南陽市,砂塚,塩釜,南陽市砂塚塩釜,6213.0,43003.0,4.0,49.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,2.0,8.0,0.0,2.0,4.0,4.0,6.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,140.10590349978554,38.0500508363601,9.940330993528848,313.0,南陽市砂塚塩釜,南陽市砂塚塩釜,code_in_car30
06213016002,南陽市,宮内久保,南陽市,宮内久保,南陽市宮内久保,山形県,南陽市,宮内,久保,南陽市宮内久保,6213.0,16002.0,4.0,120.0,0.0,1.0,2.0,7.0,6.0,3.0,2.0,4.0,11.0,5.0,6.0,5.0,14.0,14.0,12.0,14.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,140.14055982316756,38.07788357653208,9.963716568030737,219.0,南陽市宮内久保,南陽市宮内久保,code_in_car30
06213043001,南陽市,砂塚中野,南陽市,砂塚中野,南陽市砂塚中野,山形県,南陽市,砂塚,中野,南陽市砂塚中野,6213.0,43001.0,4.0,67.0,5.0,3.0,3.0,3.0,1.0,1.0,4.0,5.0,2.0,3.0,5.0,6.0,4.0,6.0,5.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.11261342981624,38.058211989578716,9.984467072626252,234.0,南陽市砂塚中野,南陽市砂塚中野,code_in_car30
06213016014,南陽市,宮内柳町下,南陽市,宮内柳町下,南陽市宮内柳町下,山形県,南陽市,宮内,柳町下,南陽市宮内柳町下,6213.0,16014.0,4.0,94.0,0.0,4.0,2.0,5.0,2.0,6.0,3.0,4.0,5.0,6.0,9.0,9.0,8.0,6.0,8.0,10.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,140.13050191775483,38.072608116130304,10.001484677809202,1265.0,南陽市宮内柳町下,南陽市宮内柳町下,code_in_car30
06213016008,南陽市,宮内宮町,南陽市,宮内宮町,南陽市宮内宮町,山形県,南陽市,宮内,宮町,南陽市宮内宮町,6213.0,16008.0,4.0,71.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,4.0,0.0,2.0,3.0,8.0,8.0,9.0,10.0,1.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,140.13768751943718,38.07697575977331,10.018039632794936,95.0,南陽市宮内宮町,南陽市宮内宮町,code_in_car30
